GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
432,498.9385,1425.1247,-1077.8008,0.0,0.0,0.0,-1250.7801,-16251.2102,614.484,11824.3375,-2024.8902,57.53075688,-4216.906399999998,-1967.3594431200002,-6184.265843119998
433,476.5074,1402.7008,-1095.37,0.0,0.0,0.0,-1267.2257,-15986.5473,617.6168,11754.8121,-2186.4291,58.87621152,-4097.5059,-2127.5528884799996,-6225.05878848
434,507.311,1370.2498,-1075.6753,0.0,0.0,0.0,-1270.3892,-16157.1096,620.3732,11850.5772,-2122.898,58.965703919999996,-4154.662900000001,-2063.93229608,-6218.595196080001
435,532.1747,1416.7672,-1066.2472,0.0,0.0,0.0,-1243.8562,-16109.0904,611.9711,11783.4124,-2134.4992,58.536146880000004,-4074.8683999999994,-2075.96305312,-6150.831453119999
436,527.2418,1386.0778,-1082.7324,0.0,0.0,0.0,-1281.4958,-16068.4601,608.8213,11863.6781,-2194.5321,57.48108336,-4046.8693000000003,-2137.05101664,-6183.92031664
437,498.2716,1475.3922,-1073.6396,0.0,0.0,0.0,-1268.0706,-16058.238,603.3487,11796.8604,-2184.3573,59.91623064,-4026.0753000000004,-2124.4410693600003,-6150.51636936
438,473.6785,1442.0709,-1124.4582,0.0,0.0,0.0,-1245.4476,-16111.3555,611.4856,11781.6399,-2100.8594,58.10353344,-4172.386400000001,-2042.7558665599997,-6215.14226656
439,485.6006,1379.6761,-1110.7293,0.0,0.0,0.0,-1241.6139,-16015.9465,619.487,11830.1851,-2255.6713,59.579141039999996,-4053.3408999999992,-2196.09215896,-6249.4330589599995
440,531.5009,1432.6201,-1098.4192,0.0,0.0,0.0,-1275.6848,-16077.0514,607.6238,11860.9448,-2199.183,58.615023599999994,-4018.4658000000018,-2140.5679764,-6159.033776400001
441,530.9159,1390.3008,-1110.4507,0.0,0.0,0.0,-1252.2066,-16042.2182,612.5852,11730.5387,-2145.2039,57.83032512,-4140.534900000002,-2087.37357488,-6227.908474880003
442,535.0548,1422.9718,-1074.665,0.0,0.0,0.0,-1259.9365,-16088.1369,601.8374,11785.9531,-2179.9399,58.12240464,-4076.9213,-2121.81749536,-6198.738795359999
443,494.4504,1448.0999,-1113.5927,0.0,0.0,0.0,-1246.32,-16156.0469,610.8959,11840.7114,-2140.6078,58.682021760000005,-4121.802,-2081.92577824,-6203.72777824
444,505.5634,1396.2848,-1086.7551,0.0,0.0,0.0,-1274.0613,-16105.6626,621.2883,11843.2062,-2192.068,58.08920976,-4100.136299999998,-2133.9787902400003,-6234.115090239999
445,506.4877,1446.7394,-1082.6688,0.0,0.0,0.0,-1249.8404,-16156.8571,616.6244,11745.7385,-2068.3731,59.349819600000004,-4173.776299999998,-2009.0232803999997,-6182.7995803999975
446,511.7029,1398.6441,-1080.1598,0.0,0.0,0.0,-1257.4477,-16136.1321,603.5674,11827.5529,-2163.8605,59.46407208,-4132.272299999999,-2104.39642792,-6236.668727919999
447,505.5155,1437.0567,-1098.8029,0.0,0.0,0.0,-1249.0635,-15876.0713,590.1032,11732.0684,-2299.5122,60.65402688,-3959.1939,-2238.85817312,-6198.05207312
448,476.601,1422.6903,-1070.6052,0.0,0.0,0.0,-1247.7113,-16104.8715,612.3233,11842.0978,-2184.665,59.478871680000005,-4069.475599999998,-2125.18612832,-6194.661728319998
449,504.8619,1370.5387,-1057.2447,0.0,0.0,0.0,-1245.1098,-16101.0167,603.5512,11838.1578,-2183.7395,60.17517863999999,-4086.2616,-2123.56432136,-6209.8259213599995
450,515.1105,1405.1607,-1106.4776,0.0,0.0,0.0,-1286.3562,-15905.0945,616.746,11818.25,-2307.6519,57.90876984,-3942.6610999999994,-2249.74313016,-6192.404230159999
451,578.9596,1435.9945,-1091.965,0.0,0.0,0.0,-1257.6842,-16080.2476,595.1121,11845.7301,-2217.43,60.11959608,-3974.1004999999986,-2157.3104039199998,-6131.410903919999
452,516.1141,1408.9564,-1087.3746,0.0,0.0,0.0,-1258.7158,-16089.1729,600.8665,11738.2314,-2092.778,58.8204072,-4171.0949,-2033.9575927999997,-6205.0524928
453,489.8362,1444.7576,-1083.3853,0.0,0.0,0.0,-1249.5369,-16002.4141,600.7354,11773.599,-2235.8282,58.308532559999996,-4026.4081000000006,-2177.51966744,-6203.927767440001
454,549.7606,1443.2987,-1092.3668,0.0,0.0,0.0,-1255.6199,-16033.3978,597.6287,11772.0114,-2194.3629,58.95143424,-4018.6851000000006,-2135.4114657600003,-6154.096565760001
455,491.5706,1379.8766,-1077.9712,0.0,0.0,0.0,-1244.7504,-16010.7307,618.8179,11746.8045,-2218.4144,58.70034936,-4096.382699999998,-2159.71405064,-6256.096750639998
456,525.1453,1451.1168,-1064.6146,0.0,0.0,0.0,-1254.905,-16137.8767,626.3377,11798.0306,-2121.9749,58.288204799999995,-4056.7659000000003,-2063.6866952,-6120.4525952
457,499.0137,1395.7562,-1085.9804,0.0,0.0,0.0,-1261.0319,-16130.7147,599.421,11836.9066,-2136.8953,58.059863279999995,-4146.629499999999,-2078.83543672,-6225.464936719999
458,516.3414,1390.6804,-1082.5737,0.0,0.0,0.0,-1279.8356,-15912.4072,599.6188,11782.9821,-2302.3258,57.86588232,-3985.193800000001,-2244.45991768,-6229.653717680001
459,496.244,1425.1933,-1096.7816,0.0,0.0,0.0,-1249.4801,-16079.8448,611.7718,11795.7275,-2157.2057,58.135760639999994,-4097.169899999999,-2099.06993936,-6196.23983936
460,500.4846,1419.46,-1113.674,0.0,0.0,0.0,-1264.0258,-16135.4713,602.5093,11831.1783,-2130.6217,57.53883096,-4159.538900000001,-2073.0828690400003,-6232.621769040001
461,513.5025,1440.4635,-1105.2649,0.0,0.0,0.0,-1262.1661,-16012.1716,616.9005,11729.3378,-2180.6346,58.643117999999994,-4079.398299999999,-2121.991482,-6201.389781999998
462,491.7736,1467.2926,-1131.5558,0.0,0.0,0.0,-1235.4784,-16142.109,616.2282,11805.8387,-2080.9607,58.797691199999996,-4128.010100000001,-2022.1630088000002,-6150.173108800001
463,509.8047,1404.8416,-1100.3033,0.0,0.0,0.0,-1225.9631,-16177.5418,614.527,11796.297,-2077.9315,60.550758720000005,-4178.337899999999,-2017.3807412800002,-6195.718641279999
464,502.8777,1403.5167,-1099.2531,0.0,0.0,0.0,-1263.3665,-16110.4699,589.1359,11825.8352,-2105.8287,61.09885656,-4151.724000000002,-2044.72984344,-6196.453843440002
465,508.8168,1402.193,-1111.3044,0.0,0.0,0.0,-1264.3129,-16003.4545,602.1115,11798.287,-2224.0381,59.194294559999996,-4067.6634999999987,-2164.8438054400003,-6232.507305439998
466,536.4846,1391.765,-1076.6029,0.0,0.0,0.0,-1252.4015,-16114.0466,589.0032,11769.8781,-2127.3083,59.18791751999999,-4155.920100000001,-2068.12038248,-6224.040482480002
467,496.0018,1425.7676,-1073.1512,0.0,0.0,0.0,-1244.3075,-16107.3666,626.6922,11777.5741,-2151.2782,59.16099096,-4098.7896,-2092.11720904,-6190.906809040001
468,535.9741,1368.725,-1080.0195,0.0,0.0,0.0,-1281.6919,-16072.5887,594.624,11778.3015,-2111.7549,58.4069976,-4156.675500000003,-2053.3479024,-6210.023402400003
469,535.8523,1449.8186,-1085.7211,0.0,0.0,0.0,-1283.8491,-16155.9639,610.0598,11771.5588,-2046.2791,57.09532464,-4158.2446,-1989.18377536,-6147.428375359999
470,479.3454,1448.9276,-1095.5027,0.0,0.0,0.0,-1225.0508,-15973.0499,592.496,11738.0308,-2200.9433,59.4880992,-4034.803600000001,-2141.4552008,-6176.258800800001
471,516.4639,1410.4671,-1093.6449,0.0,0.0,0.0,-1258.2316,-16107.6482,629.1962,11768.9407,-2092.6322,60.014804399999996,-4134.456800000002,-2032.6173956,-6167.074195600002
472,534.9249,1414.6642,-1065.2426,0.0,0.0,0.0,-1267.4269,-16171.057,616.2604,11806.2318,-2054.4269,57.8399796,-4131.645200000001,-1996.5869203999998,-6128.232120400001
473,506.3374,1422.1568,-1093.9226,0.0,0.0,0.0,-1266.9015,-16223.9938,625.123,11877.818,-2086.9792,58.7633472,-4153.382700000002,-2028.2158528000002,-6181.598552800002
474,492.8814,1367.9498,-1078.9441,0.0,0.0,0.0,-1236.6084,-16244.7114,624.5494,11861.94,-2061.2388,59.055173280000005,-4212.943300000001,-2002.1836267200001,-6215.1269267200005
475,501.065,1415.8863,-1077.6286,0.0,0.0,0.0,-1240.099,-16201.4783,614.4575,11798.1589,-2046.6493,58.68642744,-4189.638199999999,-1987.96287256,-6177.601072559999
476,529.5844,1409.3147,-1080.748,0.0,0.0,0.0,-1266.2668,-16185.6713,613.2242,11798.3665,-2049.5416,58.74561,-4182.1963,-1990.79599,-6172.99229
477,537.6734,1426.9788,-1070.9177,0.0,0.0,0.0,-1265.5469,-16078.5407,609.0107,11770.39,-2130.0184,59.04419471999999,-4070.9524,-2070.9742052799998,-6141.92660528
478,503.0577,1417.7337,-1052.0158,0.0,0.0,0.0,-1242.8977,-16073.6485,598.1057,11799.4426,-2147.1397,60.083022959999994,-4050.2222999999994,-2087.05667704,-6137.2789770399995
479,526.0298,1418.7318,-1108.9662,0.0,0.0,0.0,-1284.6338,-16020.7383,612.3172,11767.2119,-2165.9588,59.76378576,-4090.0476000000017,-2106.19501424,-6196.242614240002
480,555.3863,1449.9919,-1076.8182,0.0,0.0,0.0,-1252.9993,-15997.0926,597.5665,11742.3085,-2190.2628,59.759855280000004,-3981.6569,-2130.50294472,-6112.15984472
481,506.3694,1448.0333,-1089.8898,0.0,0.0,0.0,-1274.9083,-16166.8951,615.1685,11817.8464,-2093.1117,58.2255684,-4144.275599999999,-2034.8861316,-6179.161731599998
482,514.7699,1453.8644,-1082.0576,0.0,0.0,0.0,-1278.1254,-16067.1497,596.9512,11789.6076,-2140.6157,58.80262824,-4072.1396000000022,-2081.8130717599997,-6153.952671760003
483,529.8461,1395.2677,-1079.7951,0.0,0.0,0.0,-1260.4559,-16067.7872,620.7195,11808.779,-2154.9256,58.383306,-4053.4259,-2096.542294,-6149.968194000001
484,511.6356,1383.3643,-1070.1863,0.0,0.0,0.0,-1292.0504,-16121.4682,602.0031,11763.3563,-2078.1169,56.748996,-4223.345599999999,-2021.367904,-6244.7135039999985
485,522.3433,1468.7772,-1109.9584,0.0,0.0,0.0,-1261.1946,-16046.4714,597.8621,11749.2495,-2136.8337,59.72409287999999,-4079.3922999999995,-2077.10960712,-6156.5019071199995
486,523.2307,1410.6515,-1098.379,0.0,0.0,0.0,-1260.4939,-16136.1439,600.2953,11772.503,-2053.9919,58.1981616,-4188.336299999997,-1995.7937384,-6184.130038399997
487,478.1156,1391.7468,-1087.3533,0.0,0.0,0.0,-1281.9615,-16161.6097,603.7974,11794.7006,-2028.4224,57.749780879999996,-4262.5641,-1970.67261912,-6233.236719119999
488,491.9559,1429.4307,-1112.0592,0.0,0.0,0.0,-1263.8348,-16222.7328,596.5915,11799.4072,-2030.3834,59.29197912,-4281.2415,-1971.09142088,-6252.33292088
489,540.6069,1427.4476,-1075.3282,0.0,0.0,0.0,-1275.6576,-16159.5338,602.9046,11831.2903,-2096.1042,57.59334,-4108.270199999997,-2038.5108600000003,-6146.781059999997
490,492.2992,1405.0266,-1098.1355,0.0,0.0,0.0,-1268.4925,-16085.4544,601.6599,11814.0283,-2160.0376,59.33066472,-4139.0684,-2100.70693528,-6239.77533528
491,536.5163,1422.9434,-1092.5735,0.0,0.0,0.0,-1280.5384,-16130.8966,586.1785,11778.6448,-2118.1522,56.71264392,-4179.7255000000005,-2061.43955608,-6241.165056080001
492,483.8199,1420.0297,-1101.6437,0.0,0.0,0.0,-1262.9423,-16068.03,618.5763,11773.418,-2137.0422,58.11963048,-4136.7721,-2078.92256952,-6215.69466952
493,478.143,1445.7378,-1087.7896,0.0,0.0,0.0,-1291.4522,-16023.7782,611.2689,11794.3899,-2195.4815,58.66795944,-4073.480400000002,-2136.81354056,-6210.293940560002
494,485.7171,1409.8506,-1072.7299,0.0,0.0,0.0,-1271.7275,-16041.0893,621.8632,11836.5551,-2217.3869,60.13613448,-4031.5607,-2157.25076552,-6188.81146552
495,535.6542,1398.1663,-1111.5214,0.0,0.0,0.0,-1267.8267,-16248.6196,606.1593,11807.518,-2019.8451,58.606344719999996,-4280.4699,-1961.23875528,-6241.70865528
496,524.2148,1406.3835,-1070.073,0.0,0.0,0.0,-1255.8438,-16028.3689,613.0751,11756.8281,-2180.1992,58.75251984,-4053.7841999999982,-2121.44668016,-6175.230880159998
497,464.0802,1417.9939,-1090.8161,0.0,0.0,0.0,-1243.2717,-16068.3424,621.3537,11844.3598,-2226.6733,58.900305599999996,-4054.642600000001,-2167.7729944,-6222.415594400001
498,528.7025,1405.8919,-1086.1561,0.0,0.0,0.0,-1274.4481,-16012.6572,601.0404,11746.4281,-2173.7162,57.81706128,-4091.1985000000022,-2115.89913872,-6207.097638720002
499,500.0994,1459.7577,-1125.9601,0.0,0.0,0.0,-1258.9445,-16121.8415,608.8348,11785.4231,-2096.6668,59.5267704,-4152.631099999999,-2037.1400296,-6189.771129599999

